id,name,city_code,country_code,
95649,Kurbulik,115671,RU,
95650,Suris,51734,FR,
95651,Katete,115640,ZM,
95652,Pámanes,115642,ES,
95653,Petrindu,115636,RO,
95654,Pueblo Ledesma,115650,AR,
95655,Sotillo de Cabrera,115629,ES,
95656,Krasnoflotskoye,115697,RU,
95657,Sipote,115672,PT,
95658,Entrerrios,115690,CO,
95659,Pravdino,115669,RU,
95660,Tirlyan,115673,RU,
95661,Yumani,115674,BO,
95662,Santa Barbara,115654,VE,
95663,Céré-la-Ronde,115658,FR,
95664,Foiníki,115676,GR,
95665,Kesterciems,115698,LV,
95666,Bolshoye Kozino,115683,RU,
95667,Bayanaul,115633,KZ,
95668,Evzonoi,115638,GR,
95669,Balzac,115652,FR,
95670,Tramolé,115657,FR,
95671,Kokalyane,115635,BG,
95672,Cikoneng,115704,ID,
95673,Bulembu,115706,SZ,
95674,Kornëvo,115699,RU,
95675,"Lantzville,British Columbia",115705,CA,
95676,Romansrivier,115703,ZA,
95677,Romanovo,115702,RU,
95678,"Roger River,Tasmania",115675,AU,
95679,El Alto,115666,BO,
95680,Boca de Uchire,115656,VE,
95681,Viliella,115684,ES,
95682,Lubine,115655,FR,
95683,Val-d'Isère,115653,FR,
95684,Amsterdam,115708,ZA,
95685,Lindenborg,42540,DK,
95686,Sanaüja,115547,ES,
95687,Canaleja,115716,ES,
95688,Winhöring,115735,DE,
95689,Villareggia,115736,IT,
95690,Boldesti-Scaeni,115737,RO,
95691,Sarteneja,115738,BZ,
95692,Ilyevka,115739,RU,
95693,Rakovichi,115709,RU,
95694,Bonjeruk,115710,ID,
95695,Gávavencsello,115711,HU,
95696,Khertvisi,115712,GE,
95697,Ogarrio,115715,ES,
95698,Besikdüzü,113822,TR,
95699,Chebba,115713,TN,
95700,Langkap,115714,MY,
95701,Kanditheemu,115528,MV,
95702,Venustiano Carranza,115531,MX,
95703,Chucuito,115546,PE,
95704,Eilsum,115745,DE,
95705,"Murdochville,Quebec",115729,CA,
95706,Saint-Georges-d'Aunay,115730,FR,
95707,Jurby,115717,UK,
95708,"Dyer's Bay,Ontario",115731,CA,
95709,Kampung Kuala Terla,115732,MY,
95710,Selekoh,115733,MY,
95711,"Saint-Pierre-Baptiste,Quebec",115734,CA,
95712,Volkovichi,115718,RU,
95713,Baireni,115728,NP,
95714,Kalchreuth,115557,DE,
95715,Koszelówka,115749,PL,
95716,Afanasovo-Shibanovo,115720,RU,
95717,Kerkwitz,115750,DE,
95718,Watu Nggene,115741,ID,
95719,Rambow,115751,DE,
95720,Aldeia do Meco,115742,PT,
95721,Ekang Anculai,115721,ID,
95722,Venice,115752,MX,
95723,Boma Ng'ombe,115756,TZ,
95724,Klimkówka,115757,PL,
95725,Spiesen-Elversberg,115753,DE,
95726,Ip (Salaj),115743,RO,
95727,Provodov,44780,CZ,
95728,Bildein,115744,AT,
95729,Shenako,115727,GE,
95730,Veselícko,115761,CZ,
95731,Schildau,46280,DE,
95732,Laskár,115754,SK,
95733,Lochgelly,115747,UK,
95734,Viñaspre,115725,ES,
95735,Craula,115758,DE,
95736,Nizhneye Dzhemete,115722,RU,
95737,Marsett,115719,UK,
95738,Rózsaszentmárton,115748,HU,
95739,Sankt Aegidi,115746,AT,
95740,Srednyaya Akhtuba,115759,RU,
95741,Phidim,115760,NP,
95742,Pagoh,115726,MY,
95743,Ochsenwang,115755,DE,
95744,San Rafael Las Flores,115723,GT,
95745,Martignano,115795,IT,
95746,Elsendorf,115780,DE,
95747,Llandenny,115796,UK,
95748,Hokuryu,115797,JP,
95749,Urphar,115762,DE,
95750,Marezige,83447,SI,
95751,Kujan,115773,PL,
95752,Brezuvky,115781,CZ,
95753,Wilderness,115782,ZA,
95754,Guanabo,115783,CU,
95755,Acedo,115776,ES,
95756,Jelapang,115774,MY,
95757,Bolkhuny,115790,RU,
95758,Brzeg Dolny,115791,PL,
95759,Xóm Giông,115763,VN,
95760,Berg,77802,CH,
95761,Marienhof,115765,DE,
95762,Klec,115764,CZ,
95763,Yahsihan,115792,TR,
95764,Goiuri-Ondona,115793,ES,
95765,"Robertsons Beach,Victoria",115772,AU,
95766,Lubica,115779,SK,
95767,Burg,115775,DE,
95768,Cong Thanh,115803,VN,
95769,Chaingy,49276,FR,
95770,Pusztavacs,115800,HU,
95771,Campiglia d'Orcia,115801,IT,
95772,Dornburg,115802,DE,
95773,Ust-Barguzin,115766,RU,
95774,Ap Vinh Dông,115767,VN,
95775,Comasagua,115768,SV,
95776,Nalzovice,83258,CZ,
95777,Vilshofen An Der Donau,115769,DE,
95778,Maneadero,115777,MX,
95779,Inden,115771,CH,
95780,Lyubytino,115794,RU,
95781,Tinte,115778,NL,
95782,Anos,115785,RU,
95783,"Melvindale,Michigan",115804,US,
95784,"Ward, Colorado,Colorado",115805,US,
95785,Pfaffenhausen,115527,DE,
95786,Ugoszcz (Studzienice),15944,PL,
95787,Grzybno,115787,PL,
95788,Carters Beach,115786,NZ,
95789,Bhagaura,115770,NP,
95790,Biala,115789,PL,
95791,Saint Elizabeth,115788,JM,
95792,Bellino,115524,IT,
95793,"Lake Forest,Illinois",56514,US,
95794,"Westwood,New Jersey",115844,US,
95795,Bokordici,53151,HR,
95796,Kucice,86357,HR,
95797,Butkovici,64338,HR,
95798,Aržano,115856,HR,
95799,Donji Proložac,85497,HR,
95800,Baltray,115857,IE,
95801,Keta,115858,GH,
95802,Ramsele,13072,SE,
95803,Inniskeen,115852,IE,
95804,Stinica,53213,HR,
95805,Utende,115828,TZ,
95806,Gonapinuwala,115853,LK,
95807,Zalesina,115854,HR,
95808,Sanjuanejo,115829,ES,
95809,Divsici,53152,HR,
95810,"Piedmont,South Dakota",115830,US,
95811,Ljubitovica,115831,HR,
95812,Peruški,53197,HR,
95813,Kremna,115855,RS,
95814,Susnjevica,66043,HR,
95815,Kärradal,58674,SE,
95816,Novo Zvecevo,88475,HR,
95817,Pomer,53200,HR,
95818,Sopot,115832,HR,
95819,"Clyde,North Carolina",115833,US,
95820,Svinišce,115834,HR,
95821,Ružic,115835,HR,
95822,Gedarawela,115836,LK,
95823,Montižana,115837,HR,
95824,Tugare,53137,HR,
95825,Gorica,115838,HR,
95826,Prkos,115843,HR,
95827,Zemunik Donji,115845,HR,
95828,Punta Indio,115846,AR,
95829,Trabanca,115847,ES,
95830,Poljice,115849,HR,
95831,Bestovje,115850,HR,
95832,Vucevica,115851,HR,
95833,Suryodaya,115806,NP,
95834,Puyehue,115807,CL,
95835,Parpi,115808,AM,
95836,Bertrambois,115809,FR,
95837,Rycerka Gorna,18616,PL,
95838,Agios Vasileios,115810,GR,
95839,Verneuil-en-Bourbonnais,115812,FR,
95840,Kadihingala,115811,LK,
95841,Babino Polje,53086,HR,
95842,Vrbovsko,59022,HR,
95843,Skrad,59021,HR,
95844,Gorga,115813,ES,
95845,Bibali,115814,HR,
95846,Thoré-la-Rochette,49497,FR,
95847,Funes,115823,ES,
95848,Las Breñas,115822,ES,
95849,Rogoznica,115824,HR,
95850,Žagrici,115826,HR,
95851,Rocca Santa Maria,115825,IT,
95852,Trstenik,18706,HR,
95853,Premuda,61488,HR,
95854,Karojba,53184,HR,
95855,El Blanco,115815,CL,
95856,Rampur,115816,NP,
95857,Anslow,115817,UK,
95858,Uchizy,48400,FR,
95859,Moscenice,29673,HR,
95860,Tiltil,115818,CL,
95861,Allo,115819,ES,
95862,Vitaljina,115820,HR,
95863,Motilleja,115821,ES,
95864,Arres,46905,ES,
95865,Zmijavci,115839,HR,
95866,Zmijavci,115840,HR,
95867,Potpican,115841,HR,
95868,Gabonjin,29682,HR,
95869,Tissamaharama,115842,LK,
95870,Meyrin,115888,CH,
95871,"Washington (Illinois),Illinois",116181,US,
95872,"Rosendale,New York",89966,US,
95873,Ottenstein,30918,AT,
95874,"Moose, Wyoming,Wyoming",116091,US,
95875,Vigla,116041,GR,
95876,Yasnaya Polyana,116213,RU,
95877,Kadamjay,116123,KG,
95878,Becharaji,116168,IN,
95879,Acquaviva,116145,SM,
95880,"Murud, Ratnagiri",116182,IN,
95881,Gavilanes,116038,ES,
95882,Faetano,116150,SM,
95883,Fernán Pérez,115542,ES,
95884,Aygavan,116090,AM,
95885,Ebhausen,116048,DE,
95886,"Stockinbingal,New South Wales",115893,AU,
95887,Hansali,116049,IN,
95888,Swartklip,115909,ZA,
95889,Thihariya,115914,LK,
95890,Stjärnhov,42395,SE,
95891,Insel Tustna,83977,NO,
95892,Raddolugama,115918,LK,
95893,Almendral de la Cañada,115920,ES,
95894,Sankt Sigmund im Sellrain,115921,AT,
95895,"Moyhu,Victoria",115935,AU,
95896,Agüero,46686,ES,
95897,Água Boa,116149,BR,
95898,Zhansugirov,116084,KZ,
95899,Fallais,62586,BE,
95900,Fernán Núñez,116085,ES,
95901,Harby,116086,UK,
95902,Thiruvidandai,116087,IN,
95903,Nandigunda,116088,IN,
95904,"Springville,California",116089,US,
95905,Servas,116033,FR,
95906,Le Lardin-Saint-Lazare,47798,FR,
95907,Chirmiri,116094,IN,
95908,Gunigaon,116095,IN,
95909,Pashkivtsi,116173,UA,
95910,Lanrelas,116156,FR,
95911,Chekadi,116096,IN,
95912,Nünchritz,116174,DE,
95913,Margau,116175,RO,
95914,Selzen,116176,DE,
95915,Kirnitzschtal,116177,DE,
95916,Margarita,116178,CO,
95917,Hirson,51802,FR,
95918,Borée,116179,FR,
95919,"Mitchell,Indiana",107472,US,
95920,Jambrung,116139,IN,
95921,"Cleveland,Wisconsin",116140,US,
95922,Arft,116141,DE,
95923,Traisen,116142,DE,
95924,"Tularosa,New Mexico",116143,US,
95925,Brahmenau,116144,DE,
95926,"Mayo,Florida",116153,US,
95927,Sauveterre-de-Guyenne,116154,FR,
95928,Neuvy-le-Roi,116155,FR,
95929,Bagnolo di Po,116157,IT,
95930,Rrushkull,116158,AL,
95931,Carinola,116159,IT,
95932,Kalga,116160,IN,
95933,Rieucros,116162,FR,
95934,Ehringshausen,116163,DE,
95935,"Bedford,Wyoming",116102,US,
95936,Gorfigliano,53773,IT,
95937,Valdemorillo,47449,ES,
95938,Tivenys,47358,ES,
95939,Lewedorp,116077,NL,
95940,Oceño,116078,ES,
95941,Nogent-en-Othe,116076,FR,
95942,"Gregory,Western Australia",116067,AU,
95943,Kotgarh,116068,IN,
95944,"Warburton,Western Australia",32145,AU,
95945,Gunnarskog,55652,SE,
95946,Salkha,116069,IN,
95947,Bernuy de Porreros,116070,ES,
95948,Lutjebroek,55086,NL,
95949,Ardelve,116071,UK,
95950,Tanjung Rhu,7344,MY,
95951,Abborrträsk,61075,SE,
95952,"Bellenden Ker,Queensland",116072,AU,
95953,Stramproy,49572,NL,
95954,Bijapur,116073,IN,
95955,"Jamieson,Victoria",116074,AU,
95956,"Marrangaroo,New South Wales",116075,AU,
95957,Sari,116108,IN,
95958,Thouron,81406,FR,
95959,"Flandreau,South Dakota",116109,US,
95960,Panangad,116043,IN,
95961,Passow,116110,DE,
95962,Garrosse,116044,FR,
95963,Angadi,116045,IN,
95964,Ebetsu,116135,JP,
95965,Lenningen,116136,DE,
95966,Attari,116137,IN,
95967,Santa Cruz Del Quiché,116138,GT,
95968,"McIntyre,Georgia",116164,US,
95969,Saint-Priest-Taurion,116165,FR,
95970,Skipsea,116166,UK,
95971,Bannio Anzino,116167,IT,
95972,Korchyn,116169,UA,
95973,Kfarhazir,116170,LB,
95974,Delvinë,116171,AL,
95975,Viswema,116172,IN,
95976,Gelles,19451,FR,
95977,Montigny-le-Tilleul,115870,BE,
95978,Aravenu,116051,IN,
95979,Rojas,116098,AR,
95980,"Mayetta,Kansas",116099,US,
95981,Isterni,116052,GR,
95982,Almasu Mare,116053,RO,
95983,Fluorn-Winzeln,116100,DE,
95984,"Oneida,Tennessee",116101,US,
95985,Bures,21849,UK,
95986,Sofades,116103,GR,
95987,Bamungaon,116104,IN,
95988,Grentzingen,116105,FR,
95989,Bellefond,116107,FR,
95990,Taiki,116106,JP,
95991,La Morte,116111,FR,
95992,Icklingham,116112,UK,
95993,Hosszúpereszteg,116114,HU,
95994,Cheyur,116113,IN,
95995,Lallio,116115,IT,
95996,Jaydev Kenduli,116116,IN,
95997,Acatlán,116117,MX,
95998,Shindholi,116118,IN,
95999,Paud,116119,IN,
96000,Odolo,116120,IT,
96001,Felonica,116121,IT,
96002,Hafizabad,115871,PK,
96003,Collalto Sabino,116132,IT,
96004,Nordhofen,116133,DE,
96005,"Quilpie,Queensland",32112,AU,
96006,"Renner Springs,Northern Territory",115994,AU,
96007,Mianpur,116124,IN,
96008,"Cleve,South Australia",116007,AU,
96009,Ballon,115879,IE,
96010,Castellnovo,115953,ES,
96011,Cerro Colorado,115957,AR,
96012,Lövånger,90566,SE,
96013,Novinki-Begichevo,115971,RU,
96014,"Yantis,Texas",115973,US,
96015,Ambjörnarp,28185,SE,
96016,Castans,83899,FR,
96017,"Lake Grace,Western Australia",115976,AU,
96018,"Wilcannia,New South Wales",32094,AU,
96019,"Tibooburra,New South Wales",32091,AU,
96020,Arinyapanth,116057,IN,
96021,Gadiara,116058,IN,
96022,Midhopestones,116079,UK,
96023,"Guthalungra,Queensland",116080,AU,
96024,Stoczek Lukowski,116081,PL,
96025,Sammarçolles,116082,FR,
96026,Wolkramshausen,116083,DE,
96027,Fiñana,116092,ES,
96028,Daulatpur,116093,IN,
96029,Zalaszentbalázs,116122,HU,
96030,Kaduthuruthy,116125,IN,
96031,Sathanur,116126,IN,
96032,"Minjilang,Northern Territory",116059,AU,
96033,Lanciole,53809,IT,
96034,"Sherwood,Oregon",116023,US,
96035,Borová Lada,19366,CZ,
96036,Svetla Hora,18617,CZ,
96037,Sangole,116034,IN,
96038,Valle de Abdalajís,116042,ES,
96039,Arguisal,116046,ES,
96040,Sondel,31183,NL,
96041,"Adelong,New South Wales",116047,AU,
96042,Talogi,116054,IN,
96043,Kelashi,116055,IN,
96044,Thirukattupalli,116060,IN,
96045,Adeje,115955,ES,
96046,Pallippuram,116061,IN,
96047,Choibalsan,32020,MN,
96048,Osor (Girona),110345,ES,
96049,Kortenhoef,116062,NL,
96050,Manaung,116063,MM,
96051,Ryptsjerk,116064,NL,
96052,Harkema,116065,NL,
96053,Les Saisies,116066,FR,
96054,Bismark,116127,DE,
96055,Fátima do Sul,116129,BR,
96056,Pontelandolfo,116128,IT,
96057,Tinglev,46528,DK,
96058,Byford,116130,UK,
96059,Bobritsa,116131,UA,
96060,Ayirala,116134,IN,
96061,"Gardner,Kansas",116240,US,
96062,"Farmington,Michigan",116234,US,
96063,Domagnano,116148,SM,
96064,Montegiardino,116152,SM,
96065,Telegin,116214,RU,
96066,Horndal,115958,SE,
96067,Kencong,116194,ID,
96068,"Merredin,Western Australia",116016,AU,
96069,"Lockhart River,Queensland",116024,AU,
96070,Ghitorni,116183,IN,
96071,Gambais,116184,FR,
96072,Kolotschawa,116185,UA,
96073,Yabuki,116186,JP,
96074,Pniv,116187,UA,
96075,Jari,116188,IN,
96076,Zelenyi Hai,116189,UA,
96077,Puy-d'Arnac,116233,FR,
96078,Al Farwaniyah,116242,KW,
96079,Mandli,116190,IN,
96080,Subramanyapuram,116232,IN,
96081,Tianzhong,116201,TW,
96082,Börnichen,116212,DE,
96083,Frei-Laubersheim,116215,DE,
96084,Divišov,116216,CZ,
96085,Kudrichi,116217,BY,
96086,"Powder Springs,Georgia",116250,US,
96087,Vinnytsia,116211,UA,
96088,Starunia,116205,UA,
96089,Mauranipur,116207,IN,
96090,Guta,116206,UA,
96091,Tongluo,116208,TW,
96092,"Glengarry,Tasmania",116210,AU,
96093,Škabrnja,116245,HR,
96094,Akaryk,116231,UZ,
96095,Vagusana,116191,IN,
96096,Tréziers,116203,FR,
96097,Habra,116223,IN,
96098,Saint-Éloi,116224,FR,
96099,Chandannagar,116204,IN,
96100,Érin,116226,FR,
96101,Kotla,116225,IN,
96102,Hampyeong,116227,KR,
96103,Aurseulles,116228,FR,
96104,Plélauff,116235,FR,
96105,Crhov,116236,CZ,
96106,Makutano,116237,KE,
96107,Turjaci,116238,HR,
96108,Chellangode,116239,IN,
96109,Joubertina,116220,ZA,
96110,Bilosarays’ka Kosa,116195,UA,
96111,Garautha,116221,IN,
96112,Seafield,116222,ZA,
96113,Chesnivka,116193,UA,
96114,Rajamudy,116229,IN,
96115,Akhremovtsy,116230,BY,
96116,Linden,116241,GY,
96117,Saint-Jean-de-Gonville,116196,FR,
96118,Tsarivka,116197,UA,
96119,Porangaba,116198,BR,
96120,Dracevac Ninski,87741,HR,
96121,Baguer-Pican,28981,FR,
96122,Dalecín,116219,CZ,
96123,"Meroo,New South Wales",116199,AU,
96124,Arambag,116202,IN,
96125,Gacé,50727,FR,
96126,Rejvíz,116218,CZ,
96127,Horní Studénky,45219,CZ,
96128,Goraci,116247,HR,
96129,La Tour-en-Jarez,116244,FR,
96130,"Mangum,Oklahoma",116243,US,
96131,Bilasovytsya,116200,UA,
96132,Karada,116248,IN,
96133,Sheema,116249,UG,
96134,Mrákotín,116251,CZ,
96135,"Lowden,Iowa",116246,US,
96136,Wolmar,8223,MU,
96137,Perdoor,116252,IN,
96138,Honeydew,116254,ZA,
96139,Jincheon,116255,KR,
96140,Shyamgarh,116253,IN,
96141,"River Head,Queensland",115948,AU,
96142,"Daly River,Northern Territory",115993,AU,
96143,Carcastillo,115912,ES,
96144,"Angoon,Alaska",116275,US,
96145,Jangamakote,116268,IN,
96146,"Powers Lake,North Dakota",116259,US,
96147,Chaubatia,116260,IN,
96148,Bukomansimbi,116261,UG,
96149,Leopoldov,116262,CZ,
96150,La Horra,116263,ES,
96151,Valsska Bystrice,8490,CZ,
96152,Khovaling,116264,TJ,
96153,Fquih Ben Salah,116265,MA,
96154,Vilémovice,116266,CZ,
96155,Monteforte Cilento,116256,IT,
96156,Welhe Kh,116161,IN,
96157,Salinas de Garci Mendoza,116258,BO,
96158,Tešetice,116274,CZ,
96159,"Marlborough,Queensland",116004,AU,
96160,Les Regueres,116267,ES,
96161,Laiwu,116031,CN,
96162,"Chetopa,Kansas",116283,US,
96163,Markoušovice,30766,CZ,
96164,Kunvald,3873,CZ,
96165,Koh Rong,116270,KH,
96166,Totora,116284,BO,
96167,Herat,31893,AF,
96168,Dolní Podluží,116281,CZ,
96169,"Emporium,Pennsylvania",116280,US,
96170,"Portageville,Missouri",116271,US,
96171,Otane,116278,NZ,
96172,Staré Krecany,116279,CZ,
96173,Orlu,116277,NG,
96174,Unguja Island,32437,TZ,
96175,Yazu,116273,JP,
96176,Moyo,116276,UG,
96177,"Leander,Texas",116272,US,
96178,Rubaare,116282,UG,
96179,Manzanillo,105761,CR,
96180,Vijaynagar,116300,IN,
96181,Memaliaj,115875,AL,
96182,Pöttelsdorf,115885,AT,
96183,Archivel,115933,ES,
96184,"Loris,South Carolina",116301,US,
96185,Willemshof,116286,NA,
96186,"Carnamah,Western Australia",116020,AU,
96187,Vigantice,116285,CZ,
96188,Contralmirante Cordero,116288,AR,
96189,Litzelsdorf,116290,AT,
96190,Horní Halže,49701,CZ,
96191,San Javier,116296,MX,
96192,Shushot,116304,IN,
96193,Talas,116299,KG,
96194,Marenice,15694,CZ,
96195,Bura,116287,KE,
96196,Rybna nad Zdobnici,116291,CZ,
96197,Kohka,116292,IN,
96198,Mazagaon,116302,IN,
96199,Tumlingtar,116303,NP,
96200,Rajpipla,116294,IN,
96201,Dalaigaon,116289,IN,
96202,Sismano,82949,IT,
96203,"Port Washington,Ohio",116293,US,
96204,Hansari Gird,116298,IN,
96205,Las Heras,116295,AR,
96206,Kek Sai,116297,KG,
96207,"Saratoga,California",116310,US,
96208,Bajoon,116324,IN,
96209,Syaat,116316,IN,
96210,Tulum,116317,MX,
96211,Cernysovice,57307,CZ,
96212,Jilem,116306,CZ,
96213,"Lakeside,Michigan",116307,US,
96214,Zbecno,116308,CZ,
96215,Imías,116331,CU,
96216,Mhasla,116327,IN,
96217,Konzar,116309,IN,
96218,Lyngen,44294,NO,
96219,Stavenisse,25330,NL,
96220,Kolham,54884,NL,
96221,"Montverde,Florida",116318,US,
96222,Sinan,116319,KR,
96223,Tuitjenhorn,55104,NL,
96224,Manjur,116320,IN,
96225,Druten,54801,NL,
96226,Porte Des Pierres Dorees,116311,FR,
96227,Cofiñal,46794,ES,
96228,Ogern,46966,ES,
96229,Vlkoš,116312,CZ,
96230,Villa Anizacate,116336,AR,
96231,Ramnagar,116313,IN,
96232,Neveklov,116314,CZ,
96233,Alsvåg,61027,NO,
96234,Trsce,59259,HR,
96235,Yaroslavl,116323,RU,
96236,Chaklu,116325,IN,
96237,San Luis,116326,PH,
96238,Aswaraopeta,116315,IN,
96239,Chandal,116338,IN,
96240,Lambapat,116321,IN,
96241,Chenay-le-Châtel,108069,FR,
96242,La Pobla de Massaluca,116339,ES,
96243,Burgum,54427,NL,
96244,Pathiar,116335,IN,
96245,Weite,116340,CH,
96246,Secanj,116330,RS,
96247,De Rietschoof,116332,NL,
96248,El Naranjo,116328,AR,
96249,"McGrath,Alaska",116322,US,
96250,Saint-Michel-en-Grève,48526,FR,
96251,Baztan,116337,ES,
96252,Valberg,116333,NO,
96253,Tattershall,116334,UK,
96254,Lachtal,24377,AT,
96255,Karanjia,116329,IN,
96256,Kroustas,116380,GR,
96257,Sinazeze,116379,ZM,
96258,Kalami,116383,GR,
96259,Kalamitsi Alexandrou,116382,GR,
96260,Korytné,115980,SK,
96261,Montlingen,116341,CH,
96262,Lepajci,116360,HR,
96263,Fresia,116375,CL,
96264,Adumasa,116361,GH,
96265,Amethi,116362,IN,
96266,Mafuta,56750,ZM,
96267,Bhiwadi,116376,IN,
96268,Lepaki Wielkie,116363,PL,
96269,Zegge,116377,NL,
96270,Senekal,115862,ZA,
96271,Shadnagar,116374,IN,
96272,Rivière,44604,BE,
96273,General Lavalle,116378,AR,
96274,Agia Varvara,116381,GR,
96275,Mikebuda,116355,HU,
96276,Tiga Binanga,116351,ID,
96277,Pulga,116371,IN,
96278,Ottosdal,115945,ZA,
96279,Morkuvky,58448,CZ,
96280,Le Levron,60571,CH,
96281,Osenovo,115889,BG,
96282,Omsenie,15565,SK,
96283,Šušnjari,115903,BA,
96284,Île aux Cocos,24143,MU,
96285,Sint Anthonis,25207,NL,
96286,Perroy,116349,CH,
96287,Poljica,116348,HR,
96288,Steyl,116373,NL,
96289,Gonneville-en-Auge,50692,FR,
96290,El Bayadh,31448,DZ,
96291,Athos Pampa,116350,AR,
96292,Seythenex,51516,FR,
96293,Demi-Quartier,116365,FR,
96294,Edayoor,116352,IN,
96295,Sternenberg,58458,CH,
96296,Sivasagar,116359,IN,
96297,Streefkerk,116358,NL,
96298,Surrein,58459,CH,
96299,Zákány,116354,HU,
96300,Oberhünigen,116364,CH,
96301,Paljevine,116344,HR,
96302,Górzanka,116366,PL,
96303,Zákányszék,116345,HU,
96304,Romagny,83661,FR,
96305,Pisarovina,84326,HR,
96306,Tessin,116353,DE,
96307,Makounta,116372,CY,
96308,Vaimalau,116357,WF,
96309,Cabar,60264,HR,
96310,Jirighat,116346,IN,
96311,Polány,116347,HU,
96312,Itens,116343,NL,
96313,Dentam,116342,IN,
96314,Campo Grande,116368,AR,
96315,Futani,116369,IT,
96316,Pitve,53119,HR,
96317,Goor,116370,NL,
96318,Czapiewice,116356,PL,
96319,Bheemdatta,116367,NP,
96320,Dömös,53313,HU,
96321,Beauval-en-Caux,30652,FR,
96322,"Frank Church Wilderness,Idaho",116414,US,
96323,Lowton,116436,UK,
96324,Kaladhungi,116387,IN,
96325,Sanggalangit,116437,ID,
96326,Lokapur,116409,IN,
96327,Kelwara,116410,IN,
96328,Skoszewo,116424,PL,
96329,Nietap,116411,NL,
96330,Apan,116412,MX,
96331,Scinawka Dolna,116413,PL,
96332,Luszczewo,116415,PL,
96333,Milsbeek,116416,NL,
96334,Lüchingen,116417,CH,
96335,Bankapura,116418,IN,
96336,"Woodenbong,New South Wales",116419,AU,
96337,Opeinde,116420,NL,
96338,Guachochi,116421,MX,
96339,Ullun,116422,AR,
96340,La Bellière,116423,FR,
96341,Escosse,50325,FR,
96342,Lovrenc na Pohorju,86941,SI,
96343,Castelmayran,116405,FR,
96344,Irais,82039,FR,
96345,Ezinge,54875,NL,
96346,Punta Colorada,116180,UY,
96347,Wintzfelden,47741,FR,
96348,Rumpt,116427,NL,
96349,San Basilio,116428,AR,
96350,"Pakenham,Victoria",116401,AU,
96351,Flavignac,49876,FR,
96352,Saint-Pourçain-sur-Besbre,116397,FR,
96353,Jetalpur,116429,IN,
96354,Polczyno,116430,PL,
96355,Roaix,13818,FR,
96356,Evionnaz,116388,CH,
96357,Parnera,116385,IN,
96358,Shamgarh,116384,IN,
96359,Belonia,116386,IN,
96360,Varanges,116398,FR,
96361,Reutigen,116400,CH,
96362,"Comboyne,New South Wales",116399,AU,
96363,Bandrol,116389,IN,
96364,Camaret-sur-Aigues,44062,FR,
96365,Hannappes,26758,FR,
96366,Sainthia,116404,IN,
96367,Gorje,55686,SI,
96368,"Toolleen,Victoria",116390,AU,
96369,Kafnoo,116391,IN,
96370,Oberems,116435,CH,
96371,Mannoor,116434,IN,
96372,Langeveen,116406,NL,
96373,"Glenmorgan,Queensland",116395,AU,
96374,Nowe Warpno,15874,PL,
96375,Jutogh,116408,IN,
96376,Putte,55042,NL,
96377,Sillod,116431,IN,
96378,Schettens,116407,NL,
96379,Gergy,48434,FR,
96380,Broekhuizen,54932,NL,
96381,Kozlówka,116403,PL,
96382,Fultot,116432,FR,
96383,Kunihar,116433,IN,
96384,Mayens-de-Bruson,43658,CH,
96385,Champigny-en-Beauce,116402,FR,
96386,Sobieszów,116425,PL,
96387,Saint-Gelais,116396,FR,
96388,Odoyev,116393,RU,
96389,Kibaha,116426,TZ,
96390,Adlesici,64598,SI,
96391,Bandla Khas,116392,IN,
96392,Warstiens,116394,NL,
96393,Hurdegaryp,54724,NL,
96394,De Moer,55003,NL,
96395,Groenekan,55244,NL,
96396,Golborne,116454,UK,
96397,Liptovská Kokava,32396,SK,
96398,Madone,116439,IT,
96399,Cerrillos,116451,AR,
96400,Le Lonzac,116440,FR,
96401,Remilly-les-Pothées,116441,FR,
96402,Nabarangapur,116442,IN,
96403,Khambhodar,116449,IN,
96404,Pollieu,116443,FR,
96405,Mirtofito,116466,GR,
96406,Val-d'Isère,116444,FR,
96407,Mstowo,116445,PL,
96408,Alagar Koyil,116446,IN,
96409,Cava De Tirreni,116447,IT,
96410,Gommecourt,116438,FR,
96411,Humboldt,116461,AR,
96412,Joniec,116464,PL,
96413,Nova Kelca,81778,SK,
96414,Thondernad,116450,IN,
96415,Jambavali,116456,IN,
96416,Lesches,116457,FR,
96417,Truchtersheim,116458,FR,
96418,Gaurcharan,116455,IN,
96419,Szlembark,116460,PL,
96420,Santa Maria Nuova,116452,IT,
96421,"Wentworth-Nord,Quebec",116459,CA,
96422,Candelaria,56128,CU,
96423,Sensano,116462,IT,
96424,Nayagarh,116453,IN,
96425,Litmanová,115904,SK,
96426,Andalgalá,116463,AR,
96427,Juszczyn,19013,PL,
96428,Taulignan,8611,FR,
96429,Niesiolowice,18283,PL,
96430,Zborov,55731,SK,
96431,Poblocie,84513,PL,
96432,Zubrzyca Górna,58496,PL,
96433,Tadepalligudem,116465,IN,
96434,Dolna Lehota,15591,SK,
